slice_id,image_type,image_path,image_filename,z_um,z_mm,relative_depth_percent,slice_zone,pore_fraction,resin_fraction,matrix_fraction,heterogeneity_index,anomaly_flag,anomaly_status,anomaly_score,anomaly_category
130,pore_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0130_pore_mask.png,slice_0130_pore_mask.png,10400.0,10.4,29.95391705069124,lower_middle_25_50,0.003615530092335,0.2212148181110245,0.7729447102013572,0.323800815203742,0,Normal,-0.1144277573021993,normal
130,resin_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0130_resin_mask.png,slice_0130_resin_mask.png,10400.0,10.4,29.95391705069124,lower_middle_25_50,0.003615530092335,0.2212148181110245,0.7729447102013572,0.323800815203742,0,Normal,-0.1144277573021993,normal
194,original,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0194_original.png,slice_0194_original.png,15520.0,15.52,44.70046082949309,lower_middle_25_50,0.0458337968628323,0.2073367449104461,0.7437145399933252,0.2982955046628185,1,Anomalous,0.0016805808908429,high_porosity+resin_fragmented+large_pores
194,segmentation,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0194_segmentation.png,slice_0194_segmentation.png,15520.0,15.52,44.70046082949309,lower_middle_25_50,0.0458337968628323,0.2073367449104461,0.7437145399933252,0.2982955046628185,1,Anomalous,0.0016805808908429,high_porosity+resin_fragmented+large_pores
194,pore_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0194_pore_mask.png,slice_0194_pore_mask.png,15520.0,15.52,44.70046082949309,lower_middle_25_50,0.0458337968628323,0.2073367449104461,0.7437145399933252,0.2982955046628185,1,Anomalous,0.0016805808908429,high_porosity+resin_fragmented+large_pores
194,resin_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0194_resin_mask.png,slice_0194_resin_mask.png,15520.0,15.52,44.70046082949309,lower_middle_25_50,0.0458337968628323,0.2073367449104461,0.7437145399933252,0.2982955046628185,1,Anomalous,0.0016805808908429,high_porosity+resin_fragmented+large_pores
196,original,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0196_original.png,slice_0196_original.png,15680.0,15.68,45.16129032258064,lower_middle_25_50,0.0466681499610635,0.1951273779063299,0.7558404716876183,0.3053894958906158,0,Normal,-0.004625871376773,normal
196,segmentation,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0196_segmentation.png,slice_0196_segmentation.png,15680.0,15.68,45.16129032258064,lower_middle_25_50,0.0466681499610635,0.1951273779063299,0.7558404716876183,0.3053894958906158,0,Normal,-0.004625871376773,normal
196,pore_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0196_pore_mask.png,slice_0196_pore_mask.png,15680.0,15.68,45.16129032258064,lower_middle_25_50,0.0466681499610635,0.1951273779063299,0.7558404716876183,0.3053894958906158,0,Normal,-0.004625871376773,normal
196,resin_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0196_resin_mask.png,slice_0196_resin_mask.png,15680.0,15.68,45.16129032258064,lower_middle_25_50,0.0466681499610635,0.1951273779063299,0.7558404716876183,0.3053894958906158,0,Normal,-0.004625871376773,normal
197,original,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0197_original.png,slice_0197_original.png,15760.0,15.76,45.39170506912442,lower_middle_25_50,0.0469184558905328,0.1912059183446434,0.7594281900100123,0.3075649060772935,1,Anomalous,0.0056762476573838,high_porosity+large_pores
197,segmentation,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0197_segmentation.png,slice_0197_segmentation.png,15760.0,15.76,45.39170506912442,lower_middle_25_50,0.0469184558905328,0.1912059183446434,0.7594281900100123,0.3075649060772935,1,Anomalous,0.0056762476573838,high_porosity+large_pores
197,pore_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0197_pore_mask.png,slice_0197_pore_mask.png,15760.0,15.76,45.39170506912442,lower_middle_25_50,0.0469184558905328,0.1912059183446434,0.7594281900100123,0.3075649060772935,1,Anomalous,0.0056762476573838,high_porosity+large_pores
