phase,label_3d,volume_voxels,volume_mm3,equivalent_diameter_voxels,equivalent_diameter_um,centroid_z_pixels,centroid_y_pixels,centroid_x_pixels,centroid_z_mm,centroid_y_mm,centroid_x_mm,bbox_z_pixels,bbox_y_pixels,bbox_x_pixels,bbox_z_mm,bbox_y_mm,bbox_x_mm,longest_axis_bbox_pixels,intermediate_axis_bbox_pixels,shortest_axis_bbox_pixels,elongation_bbox,flatness_bbox,extent_3d,mean_intensity,min_intensity,max_intensity
resin,5121,462.0,0.23654400000000003,9.591380444864102,767.3104355891281,123.95021645021644,93.01298701298701,72.93506493506493,9.916017316017316,7.441038961038961,5.834805194805194,13,12,20,1.04,0.96,1.6,20.0,13.0,12.0,1.6666666666666667,1.5384615384615385,0.14807692307692308,137.3896103896104,88.0,168.0
resin,5122,125.0,0.06400000000000002,6.203504908994,496.28039271951997,120.704,104.912,108.536,9.65632,8.39296,8.68288,8,9,8,0.64,0.72,0.64,9.0,8.0,8.0,1.125,1.125,0.2170138888888889,147.296,113.0,168.0
resin,5124,378.0,0.19353600000000004,8.970797620310972,717.6638096248778,122.02116402116403,107.45238095238095,126.65079365079364,9.761693121693122,8.596190476190475,10.132063492063493,11,9,11,0.88,0.72,0.88,11.0,11.0,9.0,1.2222222222222223,1.0,0.34710743801652894,141.3095238095238,105.0,168.0
resin,5134,104.0,0.05324800000000001,5.834606511185437,466.768520894835,120.35576923076923,176.16346153846155,43.95192307692308,9.628461538461538,14.093076923076923,3.5161538461538466,8,4,7,0.64,0.32,0.56,8.0,7.0,4.0,2.0,1.1428571428571428,0.4642857142857143,125.76923076923077,94.0,168.0
resin,5135,189.0,0.09676800000000002,7.1201267897377285,569.6101431790182,121.91005291005291,1.3015873015873016,63.544973544973544,9.752804232804234,0.10412698412698414,5.083597883597884,9,5,8,0.72,0.4,0.64,9.0,8.0,5.0,1.8,1.125,0.525,121.6137566137566,89.0,168.0
resin,5138,313.0,0.16025600000000004,8.42393948619934,673.9151588959471,124.92012779552715,6.63258785942492,89.73162939297124,9.993610223642172,0.5306070287539936,7.1785303514377,13,11,7,1.04,0.88,0.56,13.0,11.0,7.0,1.8571428571428572,1.1818181818181819,0.3126873126873127,126.84345047923323,92.0,168.0
resin,5139,106.0,0.05427200000000001,5.871770611970455,469.7416489576364,121.45283018867924,17.452830188679247,148.75471698113208,9.71622641509434,1.3962264150943398,11.900377358490566,8,6,7,0.64,0.48,0.56,8.0,7.0,6.0,1.3333333333333333,1.1428571428571428,0.31547619047619047,145.91509433962264,117.0,168.0
resin,5141,718.0,0.36761600000000005,11.109860538794265,888.7888431035412,124.64345403899722,31.516713091922007,152.08774373259052,9.971476323119777,2.5213370473537604,12.167019498607242,14,23,12,1.12,1.84,0.96,23.0,14.0,12.0,1.9166666666666667,1.6428571428571428,0.18581780538302278,128.12116991643455,89.0,168.0
resin,5145,486.0,0.24883200000000005,9.754669262507202,780.3735410005761,124.7119341563786,62.390946502057616,115.88271604938272,9.976954732510288,4.99127572016461,9.270617283950617,13,15,13,1.04,1.2,1.04,15.0,13.0,13.0,1.1538461538461537,1.1538461538461537,0.19171597633136095,127.42181069958848,94.0,168.0
resin,5162,342.0,0.17510400000000004,8.676458514270498,694.1166811416399,122.99415204678363,54.900584795321635,120.40058479532163,9.83953216374269,4.392046783625731,9.63204678362573,9,12,8,0.72,0.96,0.64,12.0,9.0,8.0,1.5,1.3333333333333333,0.3958333333333333,126.02631578947368,91.0,168.0
resin,5186,191.0,0.09779200000000002,7.145153803210064,571.6123042568051,123.6020942408377,52.361256544502616,162.41361256544502,9.888167539267016,4.18890052356021,12.993089005235602,9,7,8,0.72,0.56,0.64,9.0,8.0,7.0,1.2857142857142858,1.125,0.37896825396825395,125.6020942408377,93.0,168.0
resin,5188,156.0,0.07987200000000001,6.678957173048376,534.3165738438701,123.81410256410257,74.51923076923077,73.67307692307692,9.905128205128205,5.961538461538462,5.8938461538461535,9,6,7,0.72,0.48,0.56,9.0,7.0,6.0,1.5,1.2857142857142858,0.4126984126984127,129.84615384615384,93.0,168.0
resin,5189,90.0,0.04608000000000001,5.560083268891276,444.8066615113021,122.34444444444445,81.8,176.38888888888889,9.787555555555556,6.544,14.11111111111111,6,7,7,0.48,0.56,0.56,7.0,7.0,6.0,1.1666666666666667,1.0,0.30612244897959184,133.74444444444444,97.0,168.0
resin,5191,610.0,0.31232000000000004,10.522293324550258,841.7834659640207,127.95081967213115,91.47868852459017,161.2016393442623,10.236065573770492,7.3182950819672135,12.896131147540984,14,14,17,1.12,1.12,1.36,17.0,14.0,14.0,1.2142857142857142,1.2142857142857142,0.18307322929171668,130.91311475409836,93.0,168.0
resin,5192,344.0,0.17612800000000003,8.69333882630764,695.4671061046112,128.2325581395349,107.84302325581395,102.74418604651163,10.258604651162791,8.627441860465115,8.21953488372093,15,10,9,1.2,0.8,0.72,15.0,10.0,9.0,1.6666666666666667,1.5,0.2548148148148148,131.76162790697674,93.0,168.0
resin,5203,469.0,0.24012800000000004,9.639579145930556,771.1663316744445,128.03411513859274,169.87846481876332,64.87633262260128,10.24272921108742,13.590277185501066,5.190106609808103,17,12,11,1.36,0.96,0.88,17.0,12.0,11.0,1.5454545454545454,1.4166666666666667,0.2090017825311943,135.37313432835822,94.0,168.0
resin,5206,135.0,0.06912000000000001,6.364706507682331,509.1765206145865,122.98518518518519,16.16296296296296,24.822222222222223,9.838814814814816,1.293037037037037,1.9857777777777779,5,9,10,0.4,0.72,0.8,10.0,9.0,5.0,2.0,1.1111111111111112,0.3,145.7925925925926,107.0,168.0
resin,5228,86.0,0.04403200000000001,5.476460290566693,438.1168232453354,125.69767441860465,0.47674418604651164,144.53488372093022,10.055813953488371,0.03813953488372093,11.562790697674417,8,3,12,0.64,0.24,0.96,12.0,8.0,3.0,4.0,1.5,0.2986111111111111,127.93023255813954,89.0,168.0
resin,5229,146.0,0.07475200000000001,6.53308152692881,522.6465221543048,127.18493150684931,13.219178082191782,85.96575342465754,10.174794520547945,1.0575342465753426,6.8772602739726025,9,7,8,0.72,0.56,0.64,9.0,8.0,7.0,1.2857142857142858,1.125,0.2896825396825397,144.5068493150685,104.0,168.0
resin,5236,677.0,0.34662400000000004,10.89423356770855,871.5386854166841,129.94091580502214,37.15509601181684,64.10635155096011,10.395273264401771,2.9724076809453472,5.128508124076809,16,16,20,1.28,1.28,1.6,20.0,16.0,16.0,1.25,1.25,0.1322265625,132.589364844904,88.0,168.0
resin,5246,293.0,0.15001600000000004,8.240552539726075,659.244203178086,125.57337883959045,125.38225255972696,38.50511945392491,10.045870307167236,10.030580204778158,3.080409556313993,8,8,8,0.64,0.64,0.64,8.0,8.0,8.0,1.0,1.0,0.572265625,125.08532423208192,95.0,167.0
resin,5274,111.0,0.05683200000000001,5.962679307090674,477.01434456725394,125.88288288288288,139.11711711711712,78.43243243243244,10.07063063063063,11.12936936936937,6.274594594594595,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.5138888888888888,130.4954954954955,92.0,168.0
resin,5276,94.0,0.04812800000000001,5.641263819521383,451.30110556171064,125.42553191489361,146.8404255319149,54.148936170212764,10.034042553191489,11.747234042553192,4.3319148936170215,6,7,5,0.48,0.56,0.4,7.0,6.0,5.0,1.4,1.1666666666666667,0.44761904761904764,135.9468085106383,89.0,168.0
resin,5292,316.0,0.16179200000000002,8.450767500070894,676.0614000056715,128.5506329113924,69.24683544303798,47.38607594936709,10.284050632911391,5.539746835443038,3.790886075949367,10,10,12,0.8,0.8,0.96,12.0,10.0,10.0,1.2,1.2,0.2633333333333333,137.02215189873417,96.0,168.0
resin,5293,340.0,0.17408000000000004,8.659512263096044,692.7609810476836,127.7235294117647,71.05882352941177,181.5,10.217882352941176,5.684705882352942,14.52,8,10,8,0.64,0.8,0.64,10.0,8.0,8.0,1.25,1.25,0.53125,138.0441176470588,105.0,168.0
resin,5294,124.0,0.06348800000000002,6.1869179183107725,494.9534334648618,126.54838709677419,70.99193548387096,95.91129032258064,10.123870967741935,5.679354838709677,7.672903225806452,6,7,7,0.48,0.56,0.56,7.0,7.0,6.0,1.1666666666666667,1.0,0.4217687074829932,145.7258064516129,121.0,167.0
resin,5298,815.0,0.4172800000000001,11.589187664370362,927.135013149629,131.10552147239264,111.3558282208589,7.211042944785276,10.488441717791412,8.908466257668712,0.5768834355828221,16,19,12,1.28,1.52,0.96,19.0,16.0,12.0,1.5833333333333333,1.1875,0.22341008771929824,133.22085889570553,93.0,168.0
resin,5310,175.0,0.08960000000000001,6.939792343839249,555.18338750714,128.96,76.02857142857142,1.9942857142857142,10.3168,6.082285714285714,0.15954285714285715,8,7,6,0.64,0.56,0.48,8.0,7.0,6.0,1.3333333333333333,1.1428571428571428,0.5208333333333334,124.14857142857143,92.0,168.0
resin,5342,344.0,0.17612800000000003,8.69333882630764,695.4671061046112,131.38953488372093,105.59593023255815,165.54941860465115,10.511162790697675,8.447674418604652,13.243953488372092,11,13,8,0.88,1.04,0.64,13.0,11.0,8.0,1.625,1.1818181818181819,0.3006993006993007,126.2936046511628,93.0,168.0
resin,5343,441.0,0.22579200000000005,9.443797274614035,755.5037819691228,133.04308390022675,106.55328798185941,72.55328798185941,10.64344671201814,8.524263038548753,5.804263038548753,17,11,11,1.36,0.88,0.88,17.0,11.0,11.0,1.5454545454545454,1.5454545454545454,0.21438988818667962,126.86848072562358,88.0,168.0
resin,5344,328.0,0.16793600000000003,8.556413031196804,684.5130424957443,131.4359756097561,120.71036585365853,94.13414634146342,10.514878048780488,9.656829268292682,7.530731707317074,12,12,10,0.96,0.96,0.8,12.0,12.0,10.0,1.2,1.0,0.22777777777777777,141.89634146341464,105.0,168.0
resin,5346,440.0,0.22528000000000004,9.43665370360164,754.9322962881313,130.6409090909091,137.8909090909091,56.29772727272727,10.451272727272729,11.031272727272729,4.503818181818182,10,9,10,0.8,0.72,0.8,10.0,10.0,9.0,1.1111111111111112,1.0,0.4888888888888889,121.26818181818182,92.0,168.0
resin,5356,99.0,0.05068800000000001,5.7395633987581025,459.1650719006482,130.84848484848484,38.21212121212121,136.8989898989899,10.467878787878787,3.056969696969697,10.951919191919192,10,7,6,0.8,0.56,0.48,10.0,7.0,6.0,1.6666666666666667,1.4285714285714286,0.2357142857142857,135.03030303030303,93.0,168.0
resin,5362,111.0,0.05683200000000001,5.962679307090674,477.01434456725394,129.7117117117117,62.153153153153156,19.54054054054054,10.376936936936936,4.972252252252253,1.5632432432432433,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.5138888888888888,142.5855855855856,118.0,168.0
resin,5376,155.0,0.07936000000000001,6.664655293794288,533.1724235035431,131.1032258064516,15.12258064516129,62.52903225806452,10.48825806451613,1.2098064516129032,5.002322580645162,7,11,8,0.56,0.88,0.64,11.0,8.0,7.0,1.5714285714285714,1.375,0.25162337662337664,133.7741935483871,99.0,168.0
resin,5382,803.0,0.41113600000000006,11.532026746571288,922.5621397257031,133.95890410958904,44.300124533001245,72.38356164383562,10.716712328767123,3.5440099626400996,5.79068493150685,13,19,10,1.04,1.52,0.8,19.0,13.0,10.0,1.9,1.4615384615384615,0.32510121457489877,123.47696139476962,91.0,168.0
resin,5384,205.0,0.10496000000000001,7.315630236588791,585.2504189271033,132.46341463414635,65.08780487804879,1.7170731707317073,10.597073170731708,5.207024390243903,0.1373658536585366,12,13,6,0.96,1.04,0.48,13.0,12.0,6.0,2.1666666666666665,1.0833333333333333,0.21901709401709402,127.84878048780487,89.0,168.0
resin,5395,201.0,0.10291200000000002,7.267736030636296,581.4188824509038,130.86069651741295,167.4825870646766,162.53233830845772,10.468855721393036,13.398606965174128,13.002587064676618,7,9,9,0.56,0.72,0.72,9.0,9.0,7.0,1.2857142857142858,1.0,0.3544973544973545,129.24875621890547,91.0,168.0
resin,5399,387.0,0.19814400000000004,9.041436730455773,723.3149384364618,134.21447028423773,49.05167958656331,16.400516795865634,10.73715762273902,3.924134366925065,1.3120413436692508,11,14,10,0.88,1.12,0.8,14.0,11.0,10.0,1.4,1.2727272727272727,0.2512987012987013,127.85529715762274,90.0,168.0
resin,5402,1037.0,0.5309440000000001,12.558180223379953,1004.6544178703962,135.88331726133077,71.7917068466731,71.10221793635488,10.870665380906463,5.743336547733848,5.68817743490839,15,17,18,1.2,1.36,1.44,18.0,17.0,15.0,1.2,1.0588235294117647,0.22592592592592592,129.5361620057859,88.0,168.0
resin,5405,828.0,0.4239360000000001,11.650482311163707,932.0385848930965,135.59420289855072,89.81159420289855,190.27053140096618,10.847536231884058,7.184927536231884,15.221642512077295,18,14,16,1.44,1.12,1.28,18.0,16.0,14.0,1.2857142857142858,1.125,0.20535714285714285,123.79347826086956,88.0,168.0
resin,5414,132.0,0.067584,6.317206927705878,505.37655421647025,132.9318181818182,123.18939393939394,0.7196969696969697,10.634545454545455,9.855151515151515,0.05757575757575758,9,9,3,0.72,0.72,0.24,9.0,9.0,3.0,3.0,1.0,0.5432098765432098,120.46969696969697,88.0,168.0
resin,5420,1272.0,0.6512640000000001,13.442998897057347,1075.4399117645878,140.30896226415095,148.35377358490567,141.8003144654088,11.224716981132076,11.868301886792453,11.344025157232705,27,25,15,2.16,2.0,1.2,27.0,25.0,15.0,1.8,1.08,0.12562962962962962,126.60220125786164,88.0,168.0
resin,5425,165.0,0.08448000000000001,6.805004874579641,544.4003899663712,132.61212121212122,35.084848484848486,19.89090909090909,10.608969696969698,2.806787878787879,1.5912727272727274,7,6,9,0.56,0.48,0.72,9.0,7.0,6.0,1.5,1.2857142857142858,0.4365079365079365,143.63030303030303,108.0,167.0
resin,5437,179.0,0.09164800000000002,6.992269136954583,559.3815309563666,133.6368715083799,127.10055865921788,135.95530726256985,10.690949720670393,10.16804469273743,10.876424581005589,8,8,8,0.64,0.64,0.64,8.0,8.0,8.0,1.0,1.0,0.349609375,142.78212290502793,119.0,168.0
resin,5449,176.0,0.09011200000000001,6.952985897165982,556.2388717732786,133.98863636363637,59.89772727272727,115.5340909090909,10.71909090909091,4.791818181818182,9.242727272727272,7,7,6,0.56,0.56,0.48,7.0,7.0,6.0,1.1666666666666667,1.0,0.5986394557823129,126.17045454545455,91.0,167.0
resin,5455,259.0,0.13260800000000003,7.908614025084603,632.6891220067682,136.34362934362935,90.62934362934362,64.89189189189189,10.907490347490349,7.25034749034749,5.191351351351351,10,13,8,0.8,1.04,0.64,13.0,10.0,8.0,1.625,1.3,0.24903846153846154,138.4942084942085,96.0,168.0
resin,5481,396.0,0.20275200000000004,9.110988977026786,728.8791181621428,136.7070707070707,110.32323232323232,49.58080808080808,10.936565656565657,8.825858585858585,3.966464646464647,11,12,9,0.88,0.96,0.72,12.0,11.0,9.0,1.3333333333333333,1.0909090909090908,0.3333333333333333,134.010101010101,96.0,168.0
resin,5482,188.0,0.09625600000000002,7.107547034225343,568.6037627380274,135.4255319148936,130.0,101.12234042553192,10.83404255319149,10.4,8.089787234042554,8,9,7,0.64,0.72,0.56,9.0,8.0,7.0,1.2857142857142858,1.125,0.373015873015873,130.88829787234042,96.0,168.0
resin,5484,108.0,0.05529600000000001,5.908470131056179,472.67761048449427,134.44444444444446,132.60185185185185,180.53703703703704,10.755555555555556,10.608148148148148,14.442962962962964,6,6,7,0.48,0.48,0.56,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.42857142857142855,141.72222222222223,118.0,168.0
resin,5487,286.0,0.14643200000000003,8.174398461619802,653.9518769295842,136.03146853146853,142.75174825174824,102.79020979020979,10.882517482517484,11.420139860139859,8.223216783216783,9,8,9,0.72,0.64,0.72,9.0,9.0,8.0,1.125,1.0,0.44135802469135804,127.10839160839161,92.0,168.0
resin,5492,97.0,0.04966400000000001,5.700649908033096,456.0519926426477,135.49484536082474,23.61855670103093,62.78350515463917,10.83958762886598,1.8894845360824744,5.022680412371134,6,6,5,0.48,0.48,0.4,6.0,6.0,5.0,1.2,1.0,0.5388888888888889,143.30927835051546,120.0,168.0
resin,5499,253.0,0.129536,7.84706589590428,627.7652716723425,136.77470355731225,85.79446640316206,147.3675889328063,10.94197628458498,6.863557312252965,11.789407114624506,12,13,13,0.96,1.04,1.04,13.0,13.0,12.0,1.0833333333333333,1.0,0.1247534516765286,133.89723320158103,89.0,168.0
resin,5511,270.0,0.13824000000000003,8.019027705431855,641.5222164345483,137.31851851851852,4.307407407407408,149.0851851851852,10.985481481481482,0.3445925925925926,11.926814814814817,8,9,7,0.64,0.72,0.56,9.0,8.0,7.0,1.2857142857142858,1.125,0.5357142857142857,124.54074074074074,90.0,167.0
resin,5514,210.0,0.10752000000000002,7.374629802528655,589.9703842022924,137.5,4.338095238095238,59.88095238095238,11.0,0.34704761904761905,4.79047619047619,8,8,10,0.64,0.64,0.8,10.0,8.0,8.0,1.25,1.25,0.328125,141.0047619047619,93.0,168.0
