label,eccentricity,area_um2,diameter_um,perimeter_um,centroid_x_um,centroid_y_um,circularity,size_class
1508,0.47508382644612385,52400.0,258.29779740470593,795.9797974644666,7561.374045801526,19161.832061068704,1.0,200-400
1509,1.0,800.0,31.915382432114615,0.0,7740.0,19070.0,1.0,<100
1510,0.7536103777283594,36000.0,214.09489393833255,908.4062043356596,17555.333333333332,19179.555555555555,0.5482165992997706,200-400
1511,0.0,400.0,22.56758334191025,0.0,7800.0,19100.0,1.0,<100
1512,0.0,3600.0,67.70275002573075,160.0,8380.0,19120.0,1.0,<100
1513,0.31334031727897566,89600.0,337.76065965158017,1210.5382386916237,12324.82142857143,19269.196428571428,0.7683531013064628,200-400
1514,0.3035110626830344,119600.0,390.22999570807656,1238.8225099390856,13495.785953177257,19282.608695652176,0.9793160394320665,200-400
1515,0.7886399155048621,28000.0,188.81394877652593,619.4112549695428,18164.0,19210.285714285714,0.9170852543158613,100-200
1516,0.8893685436418913,8800.0,105.85134856802455,317.2792206135785,7249.090909090909,19168.181818181816,1.0,100-200
1517,0.747470665022941,4400.0,74.84820637019111,193.1370849898476,10176.363636363636,19170.90909090909,1.0,<100
1518,0.6945875203623408,3600.0,67.70275002573075,164.85281374238568,11513.333333333332,19162.222222222223,1.0,<100
1519,0.29137040046422547,93600.0,345.21764350509557,1374.680374315355,5915.897435897436,19330.0,0.6224181491259162,200-400
1520,0.7565015354152994,9200.0,108.23032759612019,460.71067811865476,5291.304347826088,19233.91304347826,0.5446796314260236,100-200
1521,0.24240063448025892,112400.0,378.3016320718592,1193.9696961967,9962.419928825622,19375.800711743774,0.9908081420868653,200-400
1522,0.2741896743306677,106800.0,368.7573502694087,1285.685424949238,11046.142322097377,19395.58052434457,0.8119170761349555,200-400
1523,0.816496580927726,2000.0,50.46265044040321,104.14213562373095,12056.0,19228.0,1.0,<100
1524,0.8121787948413413,84800.0,328.58897332920617,1120.832611206852,12757.169811320755,19387.924528301886,0.848250646481736,200-400
1525,0.7084437526351621,4400.0,74.84820637019111,188.2842712474619,6381.818181818181,19312.727272727272,1.0,<100
1526,0.3620509067432787,65600.0,289.00607975374265,904.2640687119285,16221.463414634147,19429.024390243903,1.0,200-400
1527,0.0,1600.0,45.1351666838205,80.0,16890.0,19310.0,1.0,<100
1528,0.2363630038831304,75600.0,310.2529767495846,1022.2539674441617,15041.16402116402,19473.65079365079,0.9091050076420675,200-400
1529,0.8999413360911781,2800.0,59.708213214418464,128.2842712474619,5657.142857142857,19368.571428571428,1.0,<100
1530,0.8783261736885734,44400.0,237.76424412901372,852.5483399593904,8796.756756756757,19429.909909909908,0.7676350706085137,200-400
1531,0.3684237009808874,30000.0,195.44100476116796,591.1269837220809,10346.933333333334,19445.866666666665,1.0,100-200
1532,0.8214665696719146,13600.0,131.59049284959082,442.842712474619,12052.941176470587,19455.882352941175,0.8714646356011945,100-200
1533,0.6231065766429087,38400.0,221.11625566165472,902.2539674441617,15680.0,19498.541666666668,0.5927662759516781,200-400
1534,0.5098037946023739,40400.0,226.80140565547774,739.4112549695427,18310.297029702968,19495.445544554455,0.9285795506137217,200-400
1535,0.7905694150420949,2400.0,55.27906391541368,120.0,7960.0,19450.0,1.0,<100
1536,0.9891527151132065,2400.0,55.27906391541368,88.2842712474619,14530.0,19446.666666666668,1.0,<100
1537,0.0,400.0,22.56758334191025,0.0,6940.0,19460.0,1.0,<100
1538,0.8453806727745753,143600.0,427.5946662716566,2081.665222413704,13927.07520891365,19625.125348189416,0.4164305001754532,400-800
1539,1.0,2000.0,50.46265044040321,60.0,14380.0,19460.0,1.0,<100
1540,0.2716160416683669,38000.0,219.96159369293582,671.1269837220809,11765.684210526315,19605.052631578947,1.0,200-400
1541,0.8785384449506732,18800.0,154.71555655790098,562.8427124746189,14732.340425531915,19592.340425531915,0.745750612280632,100-200
1542,0.3214954515006548,49200.0,250.28660691489267,1562.2539674441618,15379.837398373984,19641.78861788618,0.2533212919429107,200-400
1543,0.8097286505571789,36800.0,216.46065519224038,732.5483399593904,6260.434782608696,19628.91304347826,0.8617575670986002,200-400
1544,0.8703882797784892,2400.0,55.27906391541368,124.14213562373095,7796.666666666666,19540.0,1.0,<100
1545,0.6259432312521288,6800.0,93.04852983362557,244.85281374238568,6462.35294117647,19588.235294117647,1.0,<100
1546,0.20912827680840518,104400.0,364.5904667847899,1137.4011537017761,12945.21072796935,19738.620689655174,1.0,200-400
1547,0.8552132212507535,71200.0,301.0891156869401,1198.8225099390856,9314.719101123595,19771.460674157304,0.6225583747861139,200-400
1548,0.1985224085427797,98400.0,353.9587139793849,1142.2539674441618,12535.691056910568,19751.626016260165,0.9477190536265242,200-400
1549,0.8237538573429521,68400.0,295.10944556195614,1411.2489168102784,10000.116959064328,19734.385964912282,0.43157742805219806,200-400
1550,0.7307095302391415,23200.0,171.86959427966244,574.5584412271571,10322.758620689656,19701.03448275862,0.883139744059614,100-200
1551,0.7253562188112792,34800.0,210.49640414216978,727.6955262170047,16101.149425287356,19771.954022988506,0.8258281794782703,200-400
1552,0.7905694150420949,1600.0,45.1351666838205,92.42640687119284,9180.0,19665.0,1.0,<100
1553,0.4630216951878538,20000.0,159.57691216057307,989.7056274847714,12114.8,19788.0,0.25658294190931147,100-200
1554,0.712241974147557,8400.0,103.41765891652821,284.8528137423857,15942.857142857141,19697.14285714286,1.0,100-200
1555,0.786283935618104,3600.0,67.70275002573075,152.42640687119285,8471.111111111111,19706.666666666668,1.0,<100
1556,0.8996873522748934,112800.0,378.9741688375691,1771.9595949289333,6009.432624113475,19951.489361702126,0.4514517432104028,200-400
1557,0.32758905425347007,102800.0,361.7858830838687,1165.685424949238,11590.817120622569,19937.74319066148,0.9506928901355064,200-400
1558,0.817761628599623,50000.0,252.313252202016,875.9797974644666,6512.4800000000005,19865.440000000002,0.8188261199259433,200-400
1559,0.43422063090297286,31200.0,199.31149940667518,622.1320343559643,9598.205128205129,19914.102564102563,1.0,100-200
1560,1.0,800.0,31.915382432114615,0.0,7110.0,19840.0,1.0,<100
1561,0.2036532699906393,5600.0,84.44016491289504,216.5685424949238,16505.714285714286,19870.0,1.0,<100
1562,0.3349173999464091,72800.0,304.45334430207834,972.5483399593904,11218.901098901099,20000.32967032967,0.9672057050671339,200-400
1563,0.6067547237614492,28800.0,191.49229459268767,602.8427124746189,9009.444444444445,20026.944444444445,0.9958509024096749,100-200
1564,0.41803506518911127,52400.0,258.29779740470593,807.6955262170047,14854.809160305344,20047.175572519085,1.0,200-400
1565,0.33904986593965547,63200.0,283.67012395961314,887.6955262170047,16253.037974683542,20047.08860759494,1.0,200-400
1566,0.5987101442142175,14000.0,133.5116235624909,673.1370849898475,6738.857142857142,20037.14285714286,0.38826734347585,100-200
1567,0.5827356692000939,27600.0,187.46042631630414,579.4112549695428,17138.840579710144,20013.623188405796,1.0,100-200
1568,0.6872029525603175,8400.0,103.41765891652821,289.7056274847714,17740.0,19992.38095238095,1.0,100-200
1569,0.5821646664625253,13600.0,131.59049284959082,397.9898987322333,9247.058823529413,20030.0,1.0,100-200
1570,0.3328268717879395,56800.0,268.9237924411993,879.4112549695428,10779.577464788734,20086.338028169015,0.92294147063987,200-400
1571,0.629288982059086,5600.0,84.44016491289504,221.4213562373095,7764.285714285715,20007.14285714286,1.0,<100
1572,0.7236991122033162,88800.0,336.2494186946387,1307.1067811865476,15916.306306306305,20179.099099099098,0.653131596788919,200-400
1573,0.8464648921488178,56800.0,268.9237924411993,932.5483399593904,9817.323943661971,20184.225352112677,0.8207586964931057,200-400
1574,0.3988665835570364,76000.0,311.0726690017501,989.1168824543142,13431.263157894737,20174.21052631579,0.9761762274410642,200-400
1575,0.668793027283073,5600.0,84.44016491289504,233.1370849898476,17624.285714285714,20058.571428571428,1.0,<100
1576,0.8951323429250431,22400.0,168.88032982579008,619.4112549695428,14489.642857142859,20149.285714285714,0.733668203452689,100-200
1577,0.7084437526351622,4400.0,74.84820637019111,188.2842712474619,6558.181818181819,20092.727272727272,1.0,<100
1578,0.3715675924499363,48800.0,249.2671052968601,819.4112549695427,7259.836065573771,20176.55737704918,0.9133260319878477,200-400
1579,0.7788754604757994,46800.0,244.10573670769315,980.1219330881975,10151.28205128205,20258.803418803418,0.6122030674099928,200-400
1580,0.8895434438924436,37600.0,218.80083839428522,937.401153701776,13861.063829787234,20222.340425531915,0.5377083016380065,200-400
1581,0.49930885446459267,38000.0,219.96159369293582,699.4112549695427,7611.368421052632,20285.473684210527,0.9761762274400667,200-400
1582,0.8112916914656649,53600.0,261.2386640560787,875.9797974644666,9492.686567164179,20322.089552238805,0.8777816005606114,200-400
1583,0.816496580927726,2800.0,59.708213214418464,136.5685424949238,11120.0,20220.0,1.0,<100
1584,0.5773502691896258,3200.0,63.83076486422923,153.1370849898476,9100.0,20250.0,1.0,<100
1585,0.4906395287994758,40800.0,227.92141940852034,739.4112549695427,10474.50980392157,20339.41176470588,0.9377734075504912,200-400
1586,1.0,800.0,31.915382432114615,0.0,6320.0,20290.0,1.0,<100
1587,0.7798679985148942,14800.0,137.27325035155394,426.2741699796952,6741.621621621622,20338.91891891892,1.0,100-200
